Geneid,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1
b0185,8.105083456,8.072511881,7.989454239,7.935263955,7.908678575,7.866268534,8.075087074,8.143660763,8.201115254,8.228481569,8.177963889,8.202666585
b0186,5.552771046,5.445626877,5.415901564,5.431989605,5.336963624,5.035840185,5.009539107,5.721405599,5.686517231,5.80455402,5.671476535,5.650667797
b0187,6.230697221,6.338372926,6.363130113,6.236590612,6.277161565,6.152026159,6.37881812,6.236020266,6.500717109,6.50458994,6.469901288,6.267586261
b0188,5.201705726,5.279114091,5.388528385,5.344587547,5.348618744,5.25061127,5.524355386,4.989839124,5.007010894,5.189599881,5.260873235,5.211591597
b0189,7.430249076,7.220098981,7.447755798,7.277755297,7.240999478,7.056548367,7.137065804,7.527477527,7.442881767,7.585127948,7.473201517,7.480870239
b4406,7.782804319,7.689874504,8.064355575,7.846281557,8.041924917,7.716973325,7.870208584,8.046563859,8.10234586,7.94162485,8.019644794,8.019721788
b0190,6.590378688,7.475971382,7.329304899,7.267687968,7.357579381,7.243958212,7.32465949,6.559364005,6.544013311,6.502633415,6.568351505,6.556672584
b0191,6.283210165,7.159270053,6.962660703,6.997746483,6.92464799,6.763729665,6.876320733,6.256443366,6.384881012,6.452280486,6.234081879,6.303600243
b0192,6.188389272,6.787334626,6.801595779,6.908662123,6.619979784,6.587380939,6.644686443,6.45894587,6.421941504,6.287856749,6.150679308,6.158664431
b0193,3.433461444,4.116031682,4.139662289,3.924365443,3.821612134,4.073538355,3.886682057,3.558204039,3.577108847,3.469633128,3.557784193,3.725109291
b0194,7.618800597,8.253740377,8.320440754,8.235644612,8.508779221,8.497344926,8.621763121,7.642508168,7.617492451,7.640264946,7.754916528,7.781421063
b0195,5.750483402,6.269799926,6.195236969,6.286878968,6.364335013,6.581553279,6.750194176,5.503787364,5.432965502,5.418010007,5.534526175,5.393791095
b0196,8.348456535,8.687289539,8.359290616,8.552383886,8.711287973,8.697244542,8.647609845,7.974814688,8.046652855,8.039535773,8.24312212,8.259064241
b0197,9.845518152,9.850137906,9.832802271,9.894087699,9.968270185,9.994367508,9.957410358,9.765407804,9.749517573,9.645486789,9.792238356,9.785576843
b0198,7.920577962,8.250917053,8.121873777,8.172659515,8.312658348,8.685380767,8.823505746,7.783631315,7.883438536,7.836381715,7.864284017,7.792604511
b0199,7.844954792,8.218766843,8.192602543,8.193744664,8.093179254,9.268509151,9.473660404,7.576696922,7.623245178,7.623562441,7.80988744,7.73700784
b0200,6.884617708,7.399248711,7.273253262,7.163496712,7.282425395,7.373076133,7.415994426,6.85440721,6.933949625,6.999959031,7.10341871,7.031559949
b0207,5.677912587,6.369701942,6.328661628,6.535176268,5.699669962,5.933721698,5.809565701,6.015213827,6.043413754,5.980761188,5.556279079,5.640920887
b0208,5.413428203,5.491512416,5.597479475,5.561954162,5.851482578,5.645545096,5.733509322,5.116834485,5.122222738,5.081477807,5.40316768,5.289442167
b0209,8.452490609,9.344457699,9.19332798,9.212796347,9.37087293,9.301676941,9.241882008,8.390282912,8.401525434,8.271185993,8.321259884,8.30464189
b0210,5.929503771,7.10505015,7.030216383,6.950800198,7.018019407,6.97590486,7.086078257,5.926092795,5.991031569,5.934551548,5.815802798,5.933747747
b0211,9.342560414,7.838355213,8.211870551,8.029146595,7.768896174,7.78983082,8.02727133,9.25888283,9.081769492,9.101220015,9.290950539,9.239252341
b0212,6.198456331,6.447051254,6.36326889,6.523660187,6.270884859,6.315306544,6.240858673,5.772137564,6.035421362,5.815643935,5.987579451,5.957916638
b0213,5.451753149,6.164827752,6.017435429,5.965738328,6.08621048,6.028588962,6.07316877,5.2615509,5.555142571,5.380454737,5.645757084,5.561329876
b0214,6.032287233,6.247421805,6.081624735,5.98650868,6.251229706,6.381213594,6.250680984,5.817841842,6.106615347,6.007795814,6.090268497,6.238570827
b0215,6.912539162,6.829294525,6.971843613,6.849531752,7.038011783,7.019768512,7.165805733,6.902694634,6.822230068,6.916240167,6.963586248,6.993758471
b0217,2.431562798,2.325964161,2.158825527,2.336035875,2.484651666,2.637891805,2.471466818,1.94673853,2.260238902,2.108470567,2.026716879,2.389751843
b4586,0.2333028,0.0,0.266241502,0.0,0.0,0.0,0.0,0.0,0.229495105,0.0,0.0,0.2364055
b0218,1.316822943,1.089565034,0.363975237,0.870562475,1.567258316,0.350825886,0.353188193,0.575642577,0.982994616,0.801754353,0.593804577,0.324363224
b4503,0.919565506,1.008420572,1.837375878,1.797577879,1.327278107,1.311110664,1.317634369,1.213659021,0.907511653,1.68786432,0.936112554,0.929336958
b0219,6.368566737,6.648558239,6.533001615,6.350774195,6.525735078,6.294013276,6.380654821,6.555053842,6.486518494,6.440214759,6.344611507,6.35420751
b0220,7.174327353,7.321391788,7.580891764,7.468859397,7.037722941,6.945625948,6.983840811,7.59639226,7.526205903,7.541726857,7.147301243,7.160703147
b0221,6.787571957,7.091837515,7.329381383,7.402134073,8.715970409,8.111956186,8.039663117,6.921640377,6.943263815,6.958239655,6.90861812,6.899584125
b0222,8.258034711,7.880441484,7.81464483,7.84602437,8.04754931,7.940589015,7.988829618,8.242583897,8.193505368,8.267116126,8.335376339,8.331143049
b0223,6.982981764,7.295606053,7.172555005,7.204608649,7.333892209,7.323591328,7.274088441,7.007861328,7.067060139,7.044459797,7.017593227,6.939512537
b0224,9.247751767,9.168128739,8.98014376,9.033377208,9.234049501,9.298821931,9.226283923,9.072162092,9.143076575,9.059860574,9.152787907,9.180768111
b0225,6.372172961,6.476827328,6.240650771,6.355037038,6.323139818,6.58490139,6.692897906,5.723389299,5.834554358,5.998028697,6.166811024,5.810938141
b0226,8.500699633,7.983106665,7.906399395,7.981676041,8.064341769,8.279136904,8.126668789,8.204180072,8.14255209,8.117530343,8.11272573,8.273622948
b0227,3.75158753,3.565035047,3.474736375,3.552566291,3.461480844,3.386366525,3.378954738,3.945441207,4.068696302,3.895818791,3.888508272,3.897477184
b0228,4.836739546,5.299981972,5.426237891,5.423448359,5.313231658,4.944673304,4.836307892,4.664847378,4.759805632,4.550248936,4.809302388,4.890458163
b0229,1.889506029,2.083080486,2.023851046,2.254136617,1.711859026,1.592513665,1.795015185,1.855997192,1.62178228,1.724337945,1.46652135,1.606722927
b0230,2.225776309,2.142254257,2.526356706,2.74321984,2.433517734,2.444660379,2.54864733,1.863344677,2.336457331,2.414811682,2.069282681,1.977939957
b0231,4.274271701,4.961095269,4.889972199,4.772245267,4.923811791,4.984860496,4.721260022,4.588604252,4.308153546,4.389708806,4.258922629,4.413751583
b0232,4.743683995,4.590279302,4.708611777,4.743597382,5.114182212,5.101389998,4.83319087,4.416445224,4.503108995,4.723759121,4.468445768,4.809163172
b0233,4.126818494,3.920034226,3.773821089,4.142150826,4.326587067,4.688890972,4.148324205,4.055083725,4.102606743,4.051019336,4.177084679,3.999459726
b0234,3.256300349,2.831977643,2.89578881,2.888643696,3.384815804,3.762001824,3.750023589,3.293761315,3.261075201,3.008092469,3.369646538,3.217435324
b0235,0.705839954,1.052575024,1.06561,1.460967743,1.94448113,1.630944345,1.932604212,1.519896015,1.350431482,1.363300447,1.555629206,1.696295586
b0236,0.58928154,1.22392751,1.352421285,1.423068701,1.626531595,1.851135951,1.427175267,1.111870603,1.108611661,1.119971383,1.141413646,1.133651422
b0237,8.418790987,9.104617277,8.94039951,8.956986114,9.319693815,9.299806361,9.340715089,8.305897042,8.325345389,8.324783112,8.372915043,8.39133196
b0238,8.222668204,8.33082319,8.433040481,8.251056844,8.790727342,8.846423933,8.951062623,7.889474016,7.785430025,7.848284848,8.236900701,8.284329012
b0239,6.369458369,6.873609947,6.833721874,6.750724264,6.930451179,6.969028155,6.97985244,6.212685735,6.342895896,6.239166117,6.459535312,6.531487714
b0240,8.055924256,8.885233628,8.970643798,8.823998611,8.928684572,8.801739848,8.933504548,8.086615434,7.991172499,7.976746727,8.104250093,8.152845415
b4710,2.942344001,1.534535586,1.550997051,1.201689994,1.431863122,1.844915312,1.994630843,2.925288424,3.372978675,3.222144268,3.308202775,3.546367478
b4709,5.68278332,3.107821236,3.618127861,3.391809759,2.915657947,3.893679559,3.531264089,5.471291848,5.513505064,5.543600428,5.691031766,5.59627355
b0241,1.582353604,1.23759119,1.074146262,1.273980965,1.389990517,1.271420877,1.167766188,1.071676525,1.172485506,1.184268934,1.305238124,1.146657563
b0242,7.519981737,7.653244345,7.492294087,7.529325602,7.632304843,7.538819796,7.638070837,7.558656621,7.6206915,7.603269213,7.707653098,7.531496824
b0243,6.9914335,7.072260584,7.098774188,7.014767762,7.164666345,7.114047592,7.023756689,7.18276742,7.227179121,7.243057346,7.020703314,6.989661154
b4626,0.0,0.0,0.0,1.313719838,0.0,0.0,1.317634369,0.0,0.0,1.874266989,1.244916507,0.0
b0245,1.685775568,1.420781275,1.27634748,1.066820914,1.415845455,1.241460834,0.350437519,1.672280247,1.29395684,0.576409373,1.177526641,1.321582343
b0246,0.339069432,0.0,0.385064111,0.372238801,0.676285287,0.371246629,0.373729439,0.334981307,0.8325178,0.841812284,0.346445997,0.620606198
b4504,1.332299477,0.896324996,1.210775245,0.882291902,1.192152773,0.880295255,1.183138382,0.806335717,0.457131838,0.0,0.473836269,0.823718908
b0247,0.771046993,1.587041478,0.860590091,0.835891496,1.260254265,0.66624764,0.989618492,0.23172818,1.147022038,1.158638815,1.060530771,0.779633561
b0248,0.243124912,0.0,0.710022114,0.688678842,0.0,0.26701928,0.268868672,0.240098968,0.444271144,0.449896824,0.248590522,0.246347417
b0249,1.929173056,0.0,0.0,0.0,1.370026132,0.473888499,0.476951687,1.254118496,1.617813219,1.459254757,0.443222269,0.439471782
b0250,7.066492371,6.563211378,6.727552303,6.597033427,6.404416761,6.33919189,6.152226321,7.01171329,7.052568646,6.897957558,6.884021376,7.023608842
b0251,3.562671482,3.093651013,3.319507445,3.300806619,3.012057192,3.55084992,3.072522307,3.739265746,3.868643362,3.333328092,3.448152533,3.714455621
b0252,1.017887698,1.516494822,1.941236472,1.242765543,1.825727835,1.605769115,1.558120492,0.855099799,1.207215957,0.940753758,1.30454136,1.468605196
b0253,5.506710897,5.283730688,5.25384818,5.237545674,5.169789431,4.985307796,5.063171367,5.591916861,5.622897537,5.526770618,5.565393168,5.352768444
b0254,3.864992284,3.897481595,3.878810377,4.106792607,3.980384788,4.120104808,3.811724052,3.66833329,3.683679561,3.561116858,3.760339586,3.525559356
b4587,5.401589705,5.641304984,5.579182756,5.587201289,5.584702675,5.63096614,5.560663139,5.28774052,5.122059828,4.928616413,5.170949936,5.015135325
b0256,2.713306321,2.638878479,2.806462356,2.922521952,2.760805021,2.855544597,3.19574058,2.614098396,2.769629828,2.817811003,2.377338444,2.258110188
b0258,4.17441118,4.990240012,5.151757101,5.03447611,4.924662989,4.937439016,4.848784827,4.167573118,4.144271084,4.085422917,4.147333453,4.285049138
b0259,7.142135004,7.296839724,7.214329991,7.260487433,7.257614536,7.144555306,7.097151294,6.92822061,6.966995629,6.897899924,7.032721946,7.047299948
b0260,4.455672276,4.565345394,4.379667846,4.258110452,4.21261886,5.305694451,5.546692679,4.494912713,4.537520409,4.643096064,4.516371021,4.502765229
b0261,6.192799517,6.340395265,6.401195522,6.284512667,6.321618614,6.240672401,6.212755194,6.205146,6.041000755,6.128279903,6.163471302,6.094413546
b0262,1.991808739,2.675264934,2.611247397,2.823647792,2.668615878,2.783007085,3.197360029,2.061871165,1.851439602,1.73387465,1.761589437,1.947488382
b0263,1.291864123,2.868035933,2.448878133,2.607875396,3.239697238,2.890964108,2.613347248,1.652284797,1.851439602,1.139604771,1.689673947,2.146795194
b0264,2.588551217,3.585241314,3.304350482,3.511052519,3.50796655,3.305671379,3.493317218,3.045422177,2.754349995,2.414811682,2.770343965,2.758207983
b0265,4.752046459,5.698240131,5.300829805,5.358260724,5.559630347,5.574759566,5.522677286,4.404353964,4.775496016,4.663523148,4.666348594,4.851464215
b0266,5.970119537,5.92247932,5.832524877,5.791911589,5.855206128,5.738176857,5.846150469,5.781040027,5.750014703,5.745222021,5.913209559,5.916767062
b0267,1.015229847,0.995168153,1.512473643,0.919523101,1.212380619,1.035901187,1.203268242,0.952683168,0.838529562,1.207167411,1.134666879,1.175006486
b0268,3.804875454,3.687627259,3.467273085,3.330846612,3.771579159,3.583190619,3.42275451,3.646230497,3.661556649,3.711855937,3.609347675,3.852510601
b0269,3.478465437,3.434728901,3.55172639,3.606157768,3.604179193,3.41599851,3.40000396,3.449501816,3.477055596,3.479822904,3.43033761,3.629715174
b0270,3.106831014,2.906542546,2.873952371,2.880148713,2.93904288,2.849612795,2.731895005,2.881699834,2.967570394,3.018798263,3.031598365,2.963051959
b0271,2.744249948,2.704689493,2.725937248,2.919495516,3.05637238,2.726635946,2.857075106,2.897018312,3.070025332,2.910048633,2.728054948,3.084107062
b0272,5.991080196,6.165741836,5.981007434,5.810646316,5.913032096,6.671671706,6.926807607,5.673638285,5.680012536,5.706840942,5.923688806,5.978295881
b0273,7.94717001,7.720781019,7.366108885,7.387521962,7.203249133,9.987955314,10.11405187,7.509988042,7.67007801,7.55922905,8.205311528,8.23210069
b4688,5.127701979,4.670015512,5.274490899,4.976203979,5.350606347,5.982209783,5.660130799,5.053731339,5.075556986,4.857712645,4.569805515,4.976189275
b0274,2.325373434,3.562257589,2.843305826,2.870802717,3.274769524,3.133720648,3.260369114,2.687488674,2.718804749,2.584730892,2.908376727,2.862804238
b0275,4.338511318,5.513667023,5.047661323,5.053963193,5.319393549,5.107467053,5.173592504,4.230116201,4.418937377,4.439068927,4.393321448,4.738859024
b0276,4.873511956,5.094864572,5.010386009,4.944647347,5.103653745,4.952352375,4.896020092,5.004974842,4.83161713,4.720046964,4.979098217,4.910368143
b0277,3.81085996,3.600650733,3.694534335,3.743222346,3.857676006,4.042599782,3.842721192,3.833460195,3.642005035,3.59901723,3.772387521,3.729860068
b0278,1.868559694,2.098494291,2.2502548,2.24781037,2.305934757,1.977177098,2.513067114,1.806097844,1.84994684,1.661144604,2.234017679,2.260125377
b0279,0.670147331,1.082840894,1.096126624,0.409737045,0.830640615,1.207769867,0.82362889,0.473871991,1.046000184,0.372595632,1.20936735,0.925726463
b4729,2.952349268,1.990744383,2.629558573,2.246182387,1.181294674,2.47572844,2.372728625,3.130469071,1.681239863,2.453948681,2.835482859,2.743670825
b0280,8.830693078,7.798076106,7.722642884,7.77192516,7.757536485,7.706038183,7.5231425,8.559090342,8.590744133,8.494816446,8.543287054,8.614322775
b0281,4.801208175,4.676207879,4.665196313,4.729169669,4.988451873,5.08631504,4.963611965,4.617745035,4.469155192,4.557015116,4.652509617,4.687475423
b0282,4.311729535,4.310494966,4.282606751,4.298345851,4.003404099,4.260413559,4.253555738,4.379735667,4.387900426,4.565704481,4.268332966,4.12331384
b0283,4.438865529,4.682339119,4.428537353,4.664214387,4.443985981,3.882628667,4.193238067,4.825627102,4.756556065,4.987097318,4.551985161,4.916623091
b0284,4.664897473,4.395267727,4.348851553,4.351266899,3.87419654,4.043541637,4.016160848,4.843193608,4.837334303,4.970968631,4.678658171,4.675995057
b0285,4.529645666,4.144344969,4.118203869,4.320166994,3.869079832,3.863425051,3.742047383,4.532694037,4.641295395,4.767626124,4.563036643,4.428971972
b0286,4.552558286,4.269774698,4.219054379,4.397659492,3.899007458,3.964135377,3.71465859,4.755845021,4.749998943,4.677314703,4.715259579,4.680822093
b0287,7.313704729,5.350395385,5.47059672,5.374576628,5.713836815,5.825037406,5.659318998,7.364511741,7.443472395,7.049917909,7.304215709,7.321751204
b0288,3.910909359,3.514726341,2.959816753,2.469493797,2.931143454,2.537935309,2.398946658,3.710298106,3.496049943,3.667532868,3.551361256,3.880326419
b0289,3.85883717,4.624467794,4.624718124,4.384039404,4.414651531,4.343032948,4.577717929,4.212129612,4.112422247,3.87794066,3.818732242,3.958362161
b0290,3.022086577,3.678681352,3.747013064,3.562946095,3.618044552,3.606788279,3.603290974,2.8816569,2.962789024,2.854469656,3.106477106,2.993890764
b0291,1.807979608,2.357701703,2.243573209,2.279158354,1.846929636,2.087861288,2.045077055,1.793987527,1.748058845,1.818371658,1.84675758,1.991837528
b0292,1.328393968,2.14724958,1.854972804,1.925391424,1.711091457,2.024650612,2.42148865,0.902761165,1.633717541,1.251506945,1.48864463,1.104178852
b0293,2.553768315,2.742190542,2.57612556,3.188863951,3.049094823,2.908284289,2.82311643,2.572208555,2.532481916,2.514343881,2.927060242,2.798953331
b0294,0.513662868,0.719912355,0.729811253,0.708007212,0.568193376,0.961583619,1.373545268,0.643877711,0.356234559,0.191694787,0.369708275,0.658507729
b0295,3.550425766,4.457220454,4.069269906,3.326566207,4.074464743,3.380481457,3.49959343,3.995097896,3.167675852,3.452259661,3.870697705,3.614180598
b4506,1.481596336,1.23641216,1.618157328,1.580930046,0.743612127,1.866897824,1.58528935,3.209817755,2.651406573,2.79831999,2.021744922,1.494887848
b0296,4.504685777,3.477686211,3.546742081,3.016388849,3.516640455,3.492037978,2.957441197,5.463704705,5.383873535,6.083326366,4.221485937,4.564463557
b4671,0.0,0.0,1.539773026,0.939384742,0.950249915,0.937296162,0.0,0.0,0.0,0.0,0.0,0.0
b4630,0.0,0.0,0.0,0.0,1.040192231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0297,0.464155128,0.810363921,1.06730589,0.797335632,0.973575153,1.108379913,0.61302159,0.247552101,0.246596509,0.24993404,0.256284568,0.469866518
b0298,0.357086713,0.399103123,0.0,0.391791337,0.0,0.390753775,0.393350106,0.636065839,0.0,0.0,0.0,0.361640562
b0299,0.0,0.150913963,0.153422924,0.282062334,0.0,0.281287626,0.283226474,0.364670598,0.0,0.1333888,0.261960854,0.0
b0300,4.391609416,4.015157298,4.075501371,4.116902877,4.056576184,4.078397781,4.100224813,4.259039201,4.464830298,4.387244782,4.355709227,4.193158089
b0301,2.228897642,1.291946056,1.399303382,1.365057572,1.832369994,1.876123487,1.884070375,1.925396173,2.411242513,2.088107231,2.118388868,2.330183596
b0303,1.942577336,0.488928701,1.791952421,1.127561763,1.139868573,1.569903999,1.37130074,1.788605951,2.050651041,2.066695064,2.323684465,1.957886118
b0304,4.971361602,3.980095903,3.79065306,4.00960894,3.572847849,3.624233133,3.600923397,5.029146823,5.050689256,4.940386855,4.984530429,4.958841042
b0305,2.849593472,2.329276038,2.717038743,2.694670963,2.664053521,2.363930719,2.432733756,2.812887231,2.922651431,2.995320777,2.734059733,2.608327434
b0306,3.542059524,3.30694799,3.348760983,3.606533386,3.446878571,2.903191892,2.937456697,2.965439615,3.429043531,3.401196805,3.602738192,3.788672969
