"","loadings.PC1","loadings.PC2","loadings.PC3","loadings.PC4","loadings.PC5","loadings.PC6","loadings.PC7","loadings.PC8","loadings.PC9","loadings.PC10","loadings.PC11","loadings.PC12"
"b1023",0.00936633008145302,-0.0195504770260788,0.000256096932647266,-0.00222389599732601,-0.0156074734765021,-0.00280540696144957,-0.019717114515289,0.0193656432213804,0.0496334309706242,0.0501836164400481,0.0265681788181961,-0.000330815356886976
"b1024",0.0041348092851468,-0.00114232742399338,0.00308074179359857,-0.00229545797318386,-0.0468408381174846,-0.024296353513605,-0.0298614270150573,0.0413452891128679,0.0316397648841542,0.0448066617478366,-0.00510806796802923,0.00100141926015637
"b1025",0.0156204504535951,-0.0130249516969596,0.000306139558225019,0.00730636965021169,-0.0284797835432807,0.0275259344500619,0.0109781658517399,0.00468134298764923,0.0285701551401258,-0.0216164844773834,0.00590367760750947,-0.00273535099463552
"b1026",0.0201227156292151,-0.00880912651235438,-0.00565908205800462,-3.65175257034029e-05,-0.0132413799502841,0.000556958750657868,0.00455390454878769,0.00669377613507072,-0.00364234266973822,-0.00561194252792595,0.0043567311599515,-0.00210022366260952
"b1027",0.0200570470432017,-0.00595553129700224,-0.014120761120095,0.00353554996196156,0.00224605201691983,0.000476113440654064,0.0108566797729572,0.00284407622657953,0.00107310859766643,-0.00465360065124004,-0.00944922103662365,0.00034987325935915
"b1029",-0.00879948407977801,-0.0134111122284035,0.00100702515687235,0.00755832638067097,-0.0246487945078154,-0.000929301196333511,-0.00500878519676048,0.0346820525918488,-0.0468119924261793,-0.0563135900041685,0.022969488988944,-0.00282230282077463
"b1035",0.0197494893306168,0.00725053090803733,0.0137823695910536,0.011966525063387,-0.00119473086081817,-0.0035537130629113,0.0100480222534456,-0.00355630397632668,0.00385421482073468,0.00102200091672634,-0.00908516533514108,0.00115264736236867
"b1036",0.0202213591793602,0.0116925859942763,-0.0045761970404557,-0.00287884309952484,0.00135193156022103,0.00229539991550428,-0.000631470077728981,-0.00140130806589581,0.00106178792274535,-0.00368945313722202,0.000964059358568746,-0.00015042990032337
"b1039",-0.0206637418578741,-0.00818080565117585,0.0016311958700735,-0.00154533490642937,-0.000745711558878109,-0.0018073946632895,-0.00124871245630176,-0.00137631589234785,-9.3081266261783e-05,0.00156128069835696,-0.00102106687780002,0.000369061287977481
"b1042",-0.0208759343378741,-0.00493769751119026,0.00187356589143778,0.00108858742402802,0.000644314178972703,-0.00227470714087718,0.000396660879320722,0.00142075548470697,-0.000155890023239228,0.00367198967730145,-0.000410604533644688,-0.000332477685556797
"b1043",-0.0208923348709164,-0.00214993463674295,0.00356245110409732,-0.000647903247286629,-0.00121392065648956,-0.00662917609706621,-0.00379047488241452,-0.000682756162936057,0.000617079562482245,0.00231060807622168,0.00055476640364171,-0.00106584333965481
"b1047",0.010695350982713,-0.0325898790961758,-0.0112383289706798,0.019328888743008,-0.00657995676268746,0.019465918552872,0.0123633751186431,-0.0130739855117338,-0.00895117650946034,-0.00601676678551245,-0.0173253467376799,-0.00527250796993202
"b1049",0.0181423695374791,-0.00670213434132299,0.0284962257600825,-0.0115204683280375,-0.00216686722407831,0.00776821951880213,0.0058469432546404,-0.00802464078060181,-0.000547808533840482,-0.00036243187214069,-0.00438979206328508,-8.57354587523298e-05
"b1053",0.0209379572683958,-0.00174199843857327,-0.00133859023488007,-0.0013710509086726,-0.00334476456205687,-0.00124711873960421,-0.00283629610101779,-0.00179308948381329,-0.00522212322236339,-0.0017015040833339,-0.00372426959117639,-0.00030683170987221
"b1054",0.020899708368897,-0.000183056288405043,-0.002196482865734,0.00242288501103582,0.00226083729008994,0.00624988119184359,0.00479299770719598,0.00302053959012974,-0.00326287597930841,0.000688967113402303,0.00117695655726448,0.00155212802080621
"b1058",-0.00818458197190984,0.0191563703699712,-0.00402143341354237,-0.0363305926584669,0.0172021419966948,-0.0269514695454939,-0.00993849275821645,-0.0252653050434814,-0.0350732355750894,0.0202622751432137,-0.0297795902936723,0.00361728868369758
"b1059",-0.0172465685356574,-0.022120770896299,-0.00487072235034986,-0.0157771807199878,-0.00140007895393791,-0.0145276172696966,-0.00530781988219752,-0.00280143965315885,-0.00810084692535738,0.00273053928677029,-0.000585336552265197,-0.00278034227906058
"b1061",0.00246401736588062,0.0115262875427825,0.0364514352660956,-0.0336162768318558,-0.0358039724373765,-0.0336825542352596,-0.0200090687296434,-0.00585690075656833,-0.00737116557678015,-0.00889405072787417,0.00655135776118594,0.00169317024752762
"b1063",0.0199157319233288,-0.00991689005627887,-0.0104383995214637,-0.00391905705939515,-0.00339267792570948,-0.00305489177736197,-0.00513344609636285,0.000930771637180252,-0.000819252190236558,0.0149994285975457,0.00495762010721306,0.000512485530291829
"b1066",0.0176035033926743,-0.00828315458347692,-0.0216358873397566,-0.0170455237375491,-0.0217824788401077,-0.00872548571737333,-0.00674060572440173,-0.00296637344349099,-0.00470069080124733,-0.00452678405434213,-0.0126530424192485,0.00105612477520221
"b1068",0.0188270106716567,0.0162876703464604,0.00120004916265927,-0.00973633740408925,0.00344939596585817,-0.00479056955448864,0.00540645834329902,0.0141842034689884,0.000101176067524264,0.0158630027205919,0.00468763139734781,0.00193323428265411
"b1070",-0.0132250298511249,0.0055015443547676,-0.0278712174704391,0.0401731299891555,-0.00617322713412422,0.0192292417221538,-0.000998223904603945,0.0152372610894962,0.0219894830275574,0.00100527666089726,-0.00533773379572508,-0.00154251537345937
"b1079",-0.00146654728951971,0.0395718949284754,0.00537026714511495,0.0253964697310207,-0.0101922024269813,0.0226416895558435,-0.0114418526377662,-0.00889111726829592,0.000725637524001606,0.00291383704736797,-0.00070366004332995,0.00155899313601118
"b1081",0.00639520258785705,0.0390436698692658,-0.000787987203934395,0.0209444609273759,-0.000197739615837675,0.0199790220481071,-0.00795586636027299,-0.00217694440500094,-0.00040810627369148,0.0155197635612388,0.00575112855488862,0.00105455019670012
"b1082",0.00521692802817696,0.0419864900488314,0.000356359871671473,0.0120738204012393,0.000305628458646813,0.0127330821764011,-0.0127404339826158,0.0058709163659339,0.00417368187394159,0.00623146078829359,0.000186635490475482,0.00175510792941859
"b1083",0.00313177606179117,0.0417202639799411,-0.0131061333320421,0.0140715016622702,0.000653266230869981,0.0168294360133325,-0.000954936479478118,0.00445282792192795,0.00120700621725661,0.0111226193735888,-0.000956016275297113,0.00108558003753669
"b1084",0.0199277866856999,-0.00112662024156679,0.000631833320443122,-0.00293381055883464,-0.0188645426961526,0.016487680766349,-0.00527792026117747,0.00240913452981111,-0.00483889882046817,0.000727393848185969,-0.00719560475918147,-0.000764511236562065
"b1085",-0.00611954989910342,0.00959273689485282,0.0303337482080911,0.00273062861940775,-0.0461801550328489,-0.0232866824794878,0.0252588236062405,0.0292406989789624,-0.0135784169225953,0.0207863721100536,-0.0221907859326205,-0.000414301158614566
"b1087",-0.0202569034960034,-0.0044545327866509,-0.0127208024247387,-0.000624971668926171,0.00704757249244525,0.00222271730877405,-0.00777824004693324,0.00573483239673385,-0.00243827480572308,0.00738218163850335,0.00356318734123958,-0.000573646712521758
"b1096",-0.0104950505683501,-0.00793245025200971,0.000820382122244999,0.00850149595152453,0.0453130598950125,-0.0170404861926847,-0.0322344995289562,-0.0115459678387716,-0.0213141984232871,-0.0154446825557872,-0.0445342538980529,0.00153170375909809
"b1097",0.0100414845276004,-0.0190442338288104,-0.0106987648809881,0.0230956953008342,0.0417573576116074,-0.00420409809853571,-0.00366641283192439,-0.00474760280474818,0.0242010269391113,-0.0416685765747045,-0.000932924970580012,-0.000288325512258241
"b1101",0.0158260523066536,0.0205912783672305,-0.00452188655639409,0.0353101437207422,0.000874496613575185,0.00271619351023596,-0.000225896956043568,-0.000501073921179943,0.00104307742344761,0.00224667371885493,0.00150100674814965,0.0006732825601864
"b1102",-0.0207392294392787,-0.00644664010246676,0.00427113333315377,-0.00226348543084015,-0.00148382875139487,-0.00246499499295099,0.00210356886867049,1.7530111012631e-05,-0.000822637447138039,0.00214142954602492,-0.0019954794184452,-0.000999237981549024
"b1104",-0.0190942310051953,-0.0122811846250035,0.00450197605205665,-0.00867302985967622,-0.00150952651586228,-0.0151363675482161,0.0159367212055361,0.0144075610088516,0.00375809139839879,0.00246364207106843,0.00251806788687878,-0.00123798925838169
"b1105",-0.0196148761342474,0.000879858699447459,-0.00603116606928658,-0.00638962770577661,-0.0198331129274744,0.00783381058411365,-0.00108352395348691,0.00240844757934233,-0.0218008333131671,-0.00251730869564323,0.00491023533362654,0.000220743143258622
"b1108",0.0169504227526652,-0.0149017362205532,0.0139259855456653,-0.0212767630901293,-0.0223200994188346,-0.00215928934682628,-0.00641459319629598,-0.0148637456404244,0.00999487357212594,-0.00587236097210265,-0.00165142899800037,-0.00233336767324112
"b1110",0.016191280427753,0.0193214840551478,0.0246288282854867,0.0111524225645269,0.00503906244972092,0.00208564556362229,0.0126139584161246,-0.00408943568836636,0.00158074845787965,0.0204527833848579,-0.00070192978668866,0.00220145377690695
"b1111",-0.000974777746951763,-0.0156967743145982,-0.0334154480574429,-0.0025677630567649,0.0218275854300188,-0.0563564412010016,0.00601542776826879,0.0266204309225354,-0.00620730825770222,-0.0179950044923632,-0.0155205853575103,-0.000348361267766115
"b1112",0.0202313083373059,-0.00847907864695248,-0.00150636955760315,-0.000541249654906699,0.0035089795656455,-0.00660510935113859,0.0043054311738896,0.00771773847241876,-0.00276293632754852,-0.0160337444298691,0.00327135954632819,0.00111416874314809
"b1118",0.0114166026404704,0.0263969040667638,0.0256640444456442,0.00695623168804959,-0.0108061227470638,-0.0270444886287042,0.025727552739221,0.00329341084472585,0.00304590404253513,0.00426710243450601,-0.00830414285377396,0.000339465317850227
"b1122",0.00756796174863631,0.0179597097945321,-0.00779576534377339,0.0425053508629493,0.00280512224028212,-0.0256510047302446,-0.0216182430602037,-0.0216169423387727,0.00638182114070397,0.037025157734326,-0.029821630818518,0.000688192891302919
"b1128",0.0207543758866555,0.00100499698117493,0.00266356855975744,0.00215174588729763,0.00936050948285565,0.00388489064281619,0.00566777631453721,-0.000528892340362052,0.00155788422732815,0.00501693986201922,0.00496003327799548,0.00131474611730914
"b1131",0.0204848529898868,-0.00440990907854068,0.0106097906078448,-0.00271543496863262,-0.00708693973461298,0.00370143669730779,-0.00381851907313703,0.00434811019682164,-0.00275353379348061,0.00223835873734765,0.00164117127528787,0.0015415251351959
"b1132",0.0206381438787833,-0.00242660292864825,0.00632864693430926,0.000952328794085292,-0.0094408630989433,-0.00098898710920266,-0.00636171635469282,-0.00522023392415701,0.000326938941908174,0.00462269327854197,-0.00471650746122519,0.000927743988983842
"b1136",0.0205814188080837,0.00408130631605928,0.00388144752449969,-0.0109965047976834,0.0044246199080063,-0.00221794036976514,-0.00627497438699996,-0.00298424277803116,-0.00201576483121911,0.000102139052383823,0.00100170813033288,0.000639569521537146
"b1139",0.0207964110768375,0.00444592314068166,-0.00347124074685657,0.00684336260241207,-0.000723549370268879,0.00150157443331187,-0.000558155534097419,0.000225622219952995,-0.00131143601613693,-0.00189140095867521,0.00350096983265084,0.00150420387874545
"b1140",0.0191526253123113,-0.00609734333470811,0.00106721298650237,-0.000925733339558149,-0.0182539016382621,-0.00298789522191491,-0.0147458298030092,-0.00548511868418091,-0.000148168359308111,0.00775782921326033,-0.0290097805293052,0.0023088863272091
"b1145",-0.0138832284606309,-0.0226429328842782,-0.0291513709232937,-0.0142466932944124,0.00384517293727182,-0.0176806507373246,-0.00548071176380018,-0.00319415546382241,-0.00274236105553473,-0.0150031157170251,-0.0119574458712432,-0.00020018159296217
"b1148",0.0204095996901195,0.0028627004817916,0.0076052320181272,0.00881293525041861,0.00108105538007497,-0.000307310912363236,0.00133503128694476,0.00762126706125328,0.00342620069087236,-0.0110254694548663,0.0111274716152178,0.000662967713350586
"b1150",0.00420336739972655,-0.0158093343700073,0.0415703848397208,-0.0197258229412236,-0.0373647839206751,0.0180643119756955,-0.0159347892586869,0.0235688817597527,0.00269626680967234,0.00143600708789857,-0.0159207245312763,0.00181013267666564
"b1156",0.00556059591723329,-0.0310719892505395,-0.00172655135821039,0.012832700007377,-0.0212993415820196,0.00475058968853074,0.00565403770237733,0.00260921386530257,-0.0219551953477722,-0.0401876832832823,0.0466170197622673,-0.0014035457001043
"b1157",0.00963181274912192,-0.00387170832663738,0.0125152633194648,0.00823899596636901,0.0330825866470969,0.00287257478445883,-0.041495694032316,0.0296425761403615,-0.0430211542317033,-0.0264348390833586,-0.0236548273730845,0.00276758509158928
"b1159",-0.0110774863103455,-0.0332230681725917,-0.0139373177226441,-0.0205006902785124,0.00295396670606763,0.000421686355560219,0.0032463835058438,0.0134830108370202,0.0103556342617786,-0.00934269374008905,0.0175388003272811,-0.000711923221458657
"b1164",0.0134009423372639,-0.0219024060017398,-0.00336539443742614,-0.0235718298237295,-0.00543547939548079,-0.00203118601974112,-0.00683969916392841,-0.00836558891912967,-0.0236243697441575,0.0318187975559345,0.0365855837366834,0.000158386364146868
"b4520",0.00814464693690293,-0.0204670878928714,0.0297996624842216,-0.0245214679870895,0.0128624855225616,-0.0319135605673591,-0.00822531139428829,-0.00681072755626898,0.0205450034163726,0.0351425022944527,-0.0148980783970075,0.00377419885965923
"b1171",-0.00828551293254658,0.028908734207393,0.0102892449603852,-0.0206520760463914,-0.020923075930602,0.00242156518346973,0.0302796448385352,-0.0016132345750177,0.0386369374579587,-0.015880486675145,0.00487073822211402,0.000393909877594407
"b4521",-0.0154336354044706,0.0132419223731825,-0.00790419054874072,0.0119955656350295,0.0259078629010054,-0.0197207645520102,-0.00143169874196672,0.0160571852170291,-0.0220793794534494,0.0223445745817402,-0.0297085711951352,0.000379885025397285
"b1177",0.0201989374237167,0.000736497139928077,-0.0136721837206333,-0.00237718767189824,-0.00462151990201043,-0.00612054199614066,0.014054467418166,-0.00264684441202904,0.00218837247775151,0.000761350216371504,-0.000173063907268048,0.00145763237779624
"b1178",-0.0207365150626204,-0.00533371870401166,0.00634365166293319,-0.00316940295870491,-0.00424538157613515,0.000764552784412438,0.000486281298526187,-0.00135811494365384,-0.00018358718511775,-0.000522655937493451,7.47828285259719e-05,-0.000530386032609307
"b1183",0.017621134162462,0.00488979047709901,-0.00553329761342908,-0.0059894382574639,-0.00808889185820491,-0.0193099229342806,-0.028406906648745,0.00281700603254957,0.00720802110532972,0.0179168662943041,-0.0330074785546402,0.00276265937440117
"b1193",-0.0197286345304476,-0.00901677659524721,-0.00062308389106729,0.0127380695729435,0.00576461347628193,0.00347239483413765,0.0127234398247763,0.0148182726258497,-0.00548477798341645,-0.00267959375006924,-0.000942843630955573,-0.00218019086537043
"b1194",-0.00488356647129482,0.0359450775297229,-0.0248062051049433,0.0108513421228552,-0.00487379150268965,0.0162017385388846,0.0100529157710545,0.0273039486312258,-0.000199961883834047,-0.000794651496044906,-0.0167386441081618,0.000708782648578802
"b1198",0.0168594697414954,-0.0216933679538792,0.0139662775458383,-0.0208864720985578,-0.00134133450372907,0.0029720701579841,-0.00131342596551076,-0.00297955117627058,-0.00179461102662641,-0.0038616320172292,0.00245055237837334,0.00103727470751582
"b1200",0.0144605120762733,-0.0248971569524402,0.0120274337663396,-0.0323657067708336,-0.00180033823753568,0.00379044729435302,-0.0043746059341117,-0.00194456728719653,-0.000857474538387942,-0.00145816724729257,0.000843084792128216,-0.00222229481568328
"b1202",0.0201591771521474,-0.010321932378205,-0.00491292003793953,0.00117278625152666,0.00853755518523541,-0.00625534429543347,0.0020640888923567,-0.0040131673648205,-0.00118140539322749,-0.000606223727590989,-0.00787343976019233,5.41297723937619e-05
"b1203",0.0172813308651456,-0.00558497230135788,-0.0239491656912784,0.0233428140731425,0.00473724090590916,0.00858815485236393,0.0173071969974748,0.00717082464684862,0.0165186461718756,0.0028738618827787,-0.001831682346678,0.000814914985010744
"b1209",0.0202185831350428,-0.00898249607882995,0.00591457735581787,0.000625199782607774,-0.0115366683082503,-0.00180481942397056,-0.00303396671178377,0.000904982802295087,4.60544436101696e-05,-0.00860813755676374,0.000770792912824476,-0.000347598498928697
"b1210",0.0197185372553693,-0.0139933645909535,-0.00816883983105988,1.79850500346164e-05,0.00509760876742109,-0.000902667594322408,0.00487469066601029,0.00255466329624721,0.00294082517687928,-0.00384145271152077,0.00108267075631041,-0.000962329374540851
"b1213",0.0191220203192832,-0.00417964374080595,-0.00541368145210988,0.00953882454095453,-0.0270136082396512,0.000507436918949782,-0.00643567160703766,0.0154609720402339,-0.00146158349322916,0.00155663454055798,-0.00196554632730611,-0.00143592438057933
"b1214",0.0197817187269567,-0.0099113768457215,0.0120910692544742,-0.00802893013774764,0.00617160014224236,0.0024590529267435,0.00736523743855372,0.000163979579216781,0.00558986195969267,-0.00831583515464862,-0.00148061009516406,0.00263138032470156
"b1215",0.0207174629607589,-0.00319741309405587,0.00768398089868634,-0.00359303139611538,-0.00671075455768667,-0.000816476590058148,0.00344968729253782,-0.000510971231134195,0.00054962379726571,0.000264113631226178,0.00230984072162365,0.000293911122909249
"b4419",-0.0187987468259552,-0.00876657883177726,-0.00111214478011577,0.0241745867083758,-0.00936944124582268,0.0143853992041412,-0.00101964667473406,0.00118469525600227,0.00461212183870361,-0.00207368514134907,-0.0149042606283207,-0.000641212797729842
"b1222",0.0207787985390191,0.00403338697161755,-0.00363496676861815,0.00163582238802052,-0.0061941644920851,-0.000911833680159322,0.00256850782089221,0.00605347974177296,-0.000375418381961128,0.00304497070145147,-0.0041875254076447,0.00209942063447034
"b1224",0.0205904329682064,-0.00276958171612521,0.00173187612695613,0.0016718323739462,0.00223755422440919,0.0101711344512717,0.000893873989962134,0.00676926542223731,-0.000197195568848661,-0.0104454692623126,-0.0104767055349878,0.00139799940842305
"b1228",-0.00563024695503568,0.00176215906075397,-0.0264737217035354,-0.014448302485423,0.044890302030923,-0.0123024606225821,-0.0254718416718814,-0.0303084789103753,-0.0394105805996631,-0.0305608070939288,0.00907648722072996,0.000757042667294429
"b1233",0.0203411864527265,-0.00946467071538371,0.000438484629361199,-0.00718452114245579,-0.00132882627181491,-0.0034139046560764,0.00210209358955832,-0.00153815026366684,0.00945757473229347,0.00381078442003104,0.000547717622684497,-0.000930473171948062
"b1235",-0.0197834922707429,0.00932939785111159,0.00180191946402784,-0.00953777839415669,2.78277910677336e-05,-0.0135043612965327,0.00488986704792865,-0.0140725289700384,0.00633586427721591,0.00607598409148769,-0.00547965373377158,-0.00134051955603593
"b1236",0.0184587540728755,-0.011384084949231,0.0130346752787972,0.0019202383750408,0.0247688648903184,0.00703970752412361,0.00950645304823089,-0.00272192367638922,-0.0102958622294035,-0.00398713725941629,-0.00614028644024989,0.00180589410900987
"b1243",0.020749013807045,-0.00188316679939108,-0.00882415217982801,0.00368927400275722,0.00103810049677582,0.00433264158849804,-0.00322755870555395,0.00074186571581842,0.000625627641920955,-0.00157774050564993,-0.00259065078114871,-0.000393743165000258
"b1245",0.0209294893137466,-0.00242159573056322,-0.00310586590369014,0.00422425713628556,0.000154929615177987,0.00186098873047579,-0.00181076763355895,-0.00127287941358655,-0.00269810703363107,-0.000422662550503124,0.0010138198035535,2.69894807779896e-05
"b1246",0.0209385359594556,5.17606709644611e-05,-0.000425146874154197,0.00449949657570181,0.00302664236236229,0.00260600642456968,-0.0044999173658455,0.000839513628356994,-0.00295509651544624,0.000132370462603284,-1.23495525951278e-05,0.00130985522362617
"b1252",-0.0207413807539216,-0.00304823541746317,-0.00555964068080907,0.00764659334417707,-0.00280322575234553,-0.00326145051930137,-0.00190003748868368,0.000984700661899127,0.00146894377958119,0.00527074431331302,-0.000101690733392891,-0.00086689410829276
"b1253",-0.0183225042133851,-0.0198835812737686,-0.00431830483450299,-0.00722438765041389,0.00231236975536148,0.00428383275007339,0.0141725587129379,-0.0034083376104252,0.00519112933437428,0.00519002092975301,0.00342512714345879,-0.000608944296369582
"b1254",-0.000308508780301431,-0.0197675370887666,0.00812997791041485,0.0440130014893097,-0.0376152788705234,-0.0266109525493937,0.0162600697857317,-0.0285562308067067,0.0120765627279179,0.00685427312175534,-0.0111313025375437,-0.00057079142278035
"b1260",0.0208190139480474,0.00587744324897119,-0.00259583941281169,1.81932917918739e-05,-0.00232759110858423,0.00176793701849921,-0.000607413456267052,0.000383963337393588,0.000561858739927061,-0.00251589534019602,0.0011005505433826,0.0016128780215081
"b1264",0.0208574609564916,0.00491214516418173,-0.00333716128331024,0.00134091911394248,-0.0014991938815812,0.00139835943912501,-0.000729439595325719,0.0017811246855937,0.000849305177870544,-0.00350296931776401,-0.000205376994048439,0.000603988294784951
"b1266",0.0174919081682761,-0.00193031789149584,-0.0157962293536952,0.00813625959831899,-0.018482531408131,0.00181782523300742,0.0165763952637665,0.0203891940633694,0.0137981138228148,-0.0138316501651533,0.0309682774070663,-0.00249540942475064
"b1267",0.0191370103844312,0.00909885147780953,-0.00973357883911189,0.0111964964464703,-0.00630856874942961,-0.00954129089076936,0.00322348313861066,-0.00259904606761436,0.0243578274813159,-0.00732544776932087,-0.011062734816358,0.000719000902311434
"b1271",0.00344660014518252,-0.0028431240858071,-0.0313688598133136,-0.0284748500988528,-0.0183036799227896,-0.052942210062916,0.00377057610459037,0.0350114292715166,-0.000185449418532647,0.0246120408444358,0.00107891970496974,0.000252532553266645
"b1272",-0.0185426840015273,-0.0166393880862045,0.00229229729146367,-0.00141709530188946,0.0167577001528485,-0.0051234935815064,-0.0136899986639115,-0.0125071368518496,-0.00115555152041868,0.00270929338053892,0.000534254877034495,0.000212186934904542
"b1275",0.00157278661864466,-0.0125827445209429,-0.0599864625695758,0.0114378786873497,0.00520688734390107,0.0106545862755907,0.00627525600210842,0.0104787200342835,0.00873378484537862,0.00783319200990622,0.00810747977212334,-0.00129556569536736
"b4522",-0.01864022111674,-0.0145016680372278,3.85229241868317e-05,-0.0212730122316453,0.000877690159852367,0.00166057316043147,-0.00329612046417308,-0.0153507523036886,-0.00114324972370222,-0.00785063604231302,-0.00315003381419868,0.000868883781779759
"b4741",-0.0176908904771906,0.0129299642168372,0.0107217638635931,0.0280786613239696,0.0119038268358453,-0.00128502865026482,-0.00631217909900567,-0.00705686963813511,-0.000687878646015401,0.00781868483614663,-0.01010225217146,0.000270426680748003
"b1277",0.0173129656059203,-0.0216092788573833,-0.0137225004378269,0.000504572446434039,0.00157860899062925,-0.0151845384389569,0.00100441220467507,0.00571849643823159,-0.00120933869394841,0.00145830996147249,-0.0140263539059526,-0.00176796654049506
"b1280",0.0197794593389723,0.00372834258005415,-0.00431995285399537,-0.0166281884262824,-0.0040590872727306,0.00550955341369573,0.014372234879597,-0.00240797981827448,-0.010460988717652,0.00869549785406891,0.0100789697473101,-0.000434883822129594
"b1284",0.0187360186521568,-0.0137560492534488,-0.0173252811168697,-0.00811968815356261,-0.0119187448455721,0.00402296044019576,-0.00698396414704116,0.00290247899349798,0.00240619566369142,-0.000617597003459766,0.00349335148450514,-0.00188930392305758
"b1285",-0.0160650964341607,0.0260612420247901,-0.00234271814836518,0.00204436538242114,-0.016225617684711,-0.0160912051810155,0.0033745835878879,-0.00499179632245757,-0.00604805387748843,-0.00044110311336261,0.00230869680041658,0.00193197113979084
"b1286",0.0201362857321218,-0.000706493402331115,-0.0158805143024128,0.0103464252134135,0.00267195313126897,0.00116784754516216,0.00140534163739323,0.00585417001884645,0.00149756916675791,0.00174801871756228,0.00106824312242129,0.00112299075962345
"b1287",0.0186198096388748,-0.00215562896723666,-0.0286496154875393,0.00905200994872663,0.00592986625517653,0.00142066216199203,-0.00217025168106841,0.00338679066486676,-0.000353152909320154,0.00211307060210584,1.70973599810677e-05,-0.000164005116259044
"b1289",0.0109629726410025,0.0239231707279324,0.00264399725117115,-0.0258839688233397,0.0107920058799962,0.0124020133427926,-0.0258273308066657,-0.0295183473867227,0.0217813617437551,-0.00933642132765457,0.030187418431018,0.00232781364035704
"b1293",0.00994043320160685,0.0284110356120249,0.0258026033424155,0.0185730431923812,-0.00903150016024601,-0.0182202494246254,0.0107595591800807,0.0022297394011728,-0.0119601092250896,-0.00092793749229317,-0.0322579840087785,0.00216460126621875
"b1294",0.0168333522344876,0.00129323912867753,0.0219547498137792,0.0147308690993863,-0.0241412026866599,-0.0283911257316248,-0.00791144142176578,-0.00527127841954572,0.00462708078481293,0.00225500323175111,-0.00205023205746168,-0.00042317646192176
"b1303",0.0194012283201954,-0.00385666172941349,-0.000819539144983818,-0.0028640688440805,0.00433140304003867,-0.0162959371463456,0.0281113231296722,0.00823829514182872,-0.00191847923697669,0.00241550733725761,-0.00306003494395538,0.00120138576621259
"b1304",0.0207428417736768,0.00429618707165179,0.00466257833687649,-0.00355511316406664,0.00288830025899949,-0.000617706936563433,0.000479106567067798,0.00388388292207677,-0.00487592559285733,0.00841181556563856,0.00171725108164778,-0.000267207729251068
"b1308",0.0193005597849793,0.00947210838082442,-0.0166368995284982,-0.0154004665840057,-0.00499189540985497,-0.000525894714533314,0.00396443362921816,-0.00262591382728524,0.00344208657449683,0.00023603267821572,-0.00135759025496029,0.00123458340522754
"b1309",-0.0187244329675442,-0.00450326806258954,-0.0109120741290383,-0.00519469841432122,0.003884775182702,0.00602053032200732,-0.00770113920954918,-0.0175815263668329,-0.00948431490244009,-0.0122505715099917,-0.0354736095046871,0.000637866207628141
"b1314",0.0124252775439111,0.00520027907617166,-0.00503427011918459,0.00993945861760314,0.00788821116521662,0.0102727548791148,-0.041343881039645,-0.00221468482383049,0.0569522631035193,0.0332768922112543,0.00267933646578479,0.00402737038760673
"b1316",0.0114128589363915,0.0173639472501713,-0.0114337693275811,-0.00928034759502898,0.0201911636845599,0.0440277963615395,0.0133848505607229,0.0365321372769868,-0.00313784303130692,-0.00408300229173751,0.0214204909662175,-0.000362559858159079
"b1317",0.00194392481171731,-0.00840711404120407,0.0125364496264282,0.0327348764131968,0.00699934715178373,0.000694261050324667,-0.045593042247195,0.0238093206475117,0.0210478480997093,0.00510607616454884,-0.0692412067402366,0.00453861715288285
"b1320",0.0113583987518936,-0.00316214761185173,-0.0297384873581883,0.0318515217975043,-0.00647216069714661,-0.02595949953838,0.019387878207846,0.0129891934866302,0.0364499167392487,-0.000549150486735184,-0.0230425536978715,-0.00347003651164139
"b1321",0.0196886598168658,0.0107742639882412,-0.00668370064739003,-0.00488164595007154,-0.000354555552025825,-0.0100642015898102,-0.00966610681652416,0.0103307150672242,-0.00651213360544295,0.0110274686473644,-0.00615743594883566,0.000907198086826465
"b1322",0.0177641029467167,0.020165215297095,0.000551452781251719,-0.00811830353621716,0.0162722362711759,-0.00998507979858172,-0.00873615677483123,0.00478640582922667,-0.00625664067545635,0.00647800359543129,-0.00685661371253895,0.00115180037415318
"b1325",-0.00584258746593137,0.0346758657310597,0.0128848053788732,0.00464758912680851,-0.0023967601028869,-0.0294731592155872,0.0314963118884395,-0.00272988949530349,0.0217523014961013,0.0115231703193319,-0.00672260919184108,0.000247602136366159
"b4673",0.00190404683863709,-0.00244757544466179,0.0310050251159895,0.0275294248368019,-0.017045916159906,0.027698530076592,0.0480457901217627,-0.0309890987945379,-0.0119136513915791,-0.00501509352407715,-0.035167000344289,-0.00201530951858809
"b1329",-0.0201071256782644,0.00409172666024647,-0.0151088513275134,-0.000435356649008604,-0.00442665011091167,0.00190594283044253,-0.00206759185203175,0.000240120470145848,7.14541723914573e-05,0.0153081726109546,-0.00330207048218235,-0.000362098427595044
"b1331",0.0131970087709086,0.000565577489399217,-0.0131863896335609,0.00107630470097935,0.00800012125254661,0.00132496282733557,0.0313398023516292,0.0517771545746836,0.0282255408953238,0.0317564760449945,-0.0091313658960579,0.000733412527750042
"b1332",0.00124181231785232,-0.025787770976585,0.015308970741326,-0.0446498705199292,0.0158832248460629,-0.00183892776320335,0.0400002119314678,0.00802110071265019,-0.00992761972966666,-0.0136366816408013,0.00648313794811792,0.00080885250548867
